,recipe1,recipe2,cosine_similarity,recipe1_name,recipe2_name,similarity_rank
376,19,174,0.83130336,buttermilk pie with gingersnap crumb crust,commissary carrot cake,3.0
377,19,175,0.83130336,buttermilk pie with gingersnap crumb crust,commissary carrot cake,3.0
378,19,541,0.86061835,buttermilk pie with gingersnap crumb crust,chocolate cream meringue pie,1.0
379,19,542,0.86061835,buttermilk pie with gingersnap crumb crust,chocolate cream meringue pie,1.0
380,19,543,0.86061835,buttermilk pie with gingersnap crumb crust,chocolate cream meringue pie,1.0
381,19,544,0.86061835,buttermilk pie with gingersnap crumb crust,chocolate cream meringue pie,1.0
382,19,545,0.86061835,buttermilk pie with gingersnap crumb crust,chocolate cream meringue pie,1.0
383,19,546,0.86061835,buttermilk pie with gingersnap crumb crust,chocolate cream meringue pie,1.0
384,19,547,0.86061835,buttermilk pie with gingersnap crumb crust,chocolate cream meringue pie,1.0
385,19,548,0.86061835,buttermilk pie with gingersnap crumb crust,chocolate cream meringue pie,1.0
386,19,549,0.86061835,buttermilk pie with gingersnap crumb crust,chocolate cream meringue pie,1.0
387,19,550,0.86061835,buttermilk pie with gingersnap crumb crust,chocolate cream meringue pie,1.0
388,19,551,0.86061835,buttermilk pie with gingersnap crumb crust,chocolate cream meringue pie,1.0
389,19,552,0.86061835,buttermilk pie with gingersnap crumb crust,chocolate cream meringue pie,1.0
390,19,553,0.86061835,buttermilk pie with gingersnap crumb crust,chocolate cream meringue pie,1.0
391,19,554,0.86061835,buttermilk pie with gingersnap crumb crust,chocolate cream meringue pie,1.0
392,19,555,0.86061835,buttermilk pie with gingersnap crumb crust,chocolate cream meringue pie,1.0
393,19,556,0.86061835,buttermilk pie with gingersnap crumb crust,chocolate cream meringue pie,1.0
394,19,557,0.86061835,buttermilk pie with gingersnap crumb crust,chocolate cream meringue pie,1.0
395,19,558,0.86061835,buttermilk pie with gingersnap crumb crust,chocolate cream meringue pie,1.0
396,19,559,0.86061835,buttermilk pie with gingersnap crumb crust,chocolate cream meringue pie,1.0
397,19,560,0.86061835,buttermilk pie with gingersnap crumb crust,chocolate cream meringue pie,1.0
398,19,561,0.86061835,buttermilk pie with gingersnap crumb crust,chocolate cream meringue pie,1.0
399,19,562,0.86061835,buttermilk pie with gingersnap crumb crust,chocolate cream meringue pie,1.0
400,19,749,0.8256437,buttermilk pie with gingersnap crumb crust,grand marnier cake,4.0
401,20,382,0.87992895,boston cream pie,claudi sanders  refrigerator rolls,4.0
402,20,533,0.86183107,boston cream pie,chocolate pudding ii,5.0
403,20,534,0.86183107,boston cream pie,chocolate pudding ii,5.0
404,20,535,0.86183107,boston cream pie,chocolate pudding ii,5.0
405,20,539,0.88729346,boston cream pie,chocolate cream puffs,3.0
406,20,540,0.88729346,boston cream pie,chocolate cream puffs,3.0
407,20,541,0.91627,boston cream pie,chocolate cream meringue pie,2.0
408,20,542,0.91627,boston cream pie,chocolate cream meringue pie,2.0
409,20,543,0.91627,boston cream pie,chocolate cream meringue pie,2.0
410,20,544,0.91627,boston cream pie,chocolate cream meringue pie,2.0
411,20,545,0.91627,boston cream pie,chocolate cream meringue pie,2.0
412,20,546,0.91627,boston cream pie,chocolate cream meringue pie,2.0
413,20,547,0.91627,boston cream pie,chocolate cream meringue pie,2.0
414,20,548,0.91627,boston cream pie,chocolate cream meringue pie,2.0
415,20,549,0.91627,boston cream pie,chocolate cream meringue pie,2.0
416,20,550,0.91627,boston cream pie,chocolate cream meringue pie,2.0
417,20,551,0.91627,boston cream pie,chocolate cream meringue pie,2.0
418,20,552,0.91627,boston cream pie,chocolate cream meringue pie,2.0
419,20,553,0.91627,boston cream pie,chocolate cream meringue pie,2.0
420,20,554,0.91627,boston cream pie,chocolate cream meringue pie,2.0
421,20,555,0.91627,boston cream pie,chocolate cream meringue pie,2.0
422,20,556,0.91627,boston cream pie,chocolate cream meringue pie,2.0
423,20,557,0.91627,boston cream pie,chocolate cream meringue pie,2.0
424,20,558,0.91627,boston cream pie,chocolate cream meringue pie,2.0
425,20,559,0.91627,boston cream pie,chocolate cream meringue pie,2.0
426,20,560,0.91627,boston cream pie,chocolate cream meringue pie,2.0
427,20,561,0.91627,boston cream pie,chocolate cream meringue pie,2.0
428,20,562,0.91627,boston cream pie,chocolate cream meringue pie,2.0
429,20,675,0.9223429,boston cream pie,london bars,1.0
430,20,676,0.9223429,boston cream pie,london bars,1.0
431,21,382,0.87992895,boston cream pie,claudi sanders  refrigerator rolls,4.0
432,21,533,0.86183107,boston cream pie,chocolate pudding ii,5.0
433,21,534,0.86183107,boston cream pie,chocolate pudding ii,5.0
434,21,535,0.86183107,boston cream pie,chocolate pudding ii,5.0
435,21,539,0.88729346,boston cream pie,chocolate cream puffs,3.0
436,21,540,0.88729346,boston cream pie,chocolate cream puffs,3.0
437,21,541,0.91627,boston cream pie,chocolate cream meringue pie,2.0
438,21,542,0.91627,boston cream pie,chocolate cream meringue pie,2.0
439,21,543,0.91627,boston cream pie,chocolate cream meringue pie,2.0
440,21,544,0.91627,boston cream pie,chocolate cream meringue pie,2.0
441,21,545,0.91627,boston cream pie,chocolate cream meringue pie,2.0
442,21,546,0.91627,boston cream pie,chocolate cream meringue pie,2.0
443,21,547,0.91627,boston cream pie,chocolate cream meringue pie,2.0
444,21,548,0.91627,boston cream pie,chocolate cream meringue pie,2.0
445,21,549,0.91627,boston cream pie,chocolate cream meringue pie,2.0
446,21,550,0.91627,boston cream pie,chocolate cream meringue pie,2.0
447,21,551,0.91627,boston cream pie,chocolate cream meringue pie,2.0
448,21,552,0.91627,boston cream pie,chocolate cream meringue pie,2.0
449,21,553,0.91627,boston cream pie,chocolate cream meringue pie,2.0
450,21,554,0.91627,boston cream pie,chocolate cream meringue pie,2.0
451,21,555,0.91627,boston cream pie,chocolate cream meringue pie,2.0
452,21,556,0.91627,boston cream pie,chocolate cream meringue pie,2.0
453,21,557,0.91627,boston cream pie,chocolate cream meringue pie,2.0
454,21,558,0.91627,boston cream pie,chocolate cream meringue pie,2.0
455,21,559,0.91627,boston cream pie,chocolate cream meringue pie,2.0
456,21,560,0.91627,boston cream pie,chocolate cream meringue pie,2.0
457,21,561,0.91627,boston cream pie,chocolate cream meringue pie,2.0
458,21,562,0.91627,boston cream pie,chocolate cream meringue pie,2.0
459,21,675,0.9223429,boston cream pie,london bars,1.0
460,21,676,0.9223429,boston cream pie,london bars,1.0
461,22,120,0.8235038,chicken breasts lombardi,brown rice and vegetable pilaf,4.0
462,22,121,0.8235038,chicken breasts lombardi,brown rice and vegetable pilaf,4.0
463,22,122,0.8235038,chicken breasts lombardi,brown rice and vegetable pilaf,4.0
464,22,123,0.8235038,chicken breasts lombardi,brown rice and vegetable pilaf,4.0
465,22,124,0.8235038,chicken breasts lombardi,brown rice and vegetable pilaf,4.0
466,22,125,0.8235038,chicken breasts lombardi,brown rice and vegetable pilaf,4.0
467,22,152,0.82933533,chicken breasts lombardi,chicken and broccoli lasagna,2.0
468,22,153,0.82933533,chicken breasts lombardi,chicken and broccoli lasagna,2.0
469,22,154,0.82933533,chicken breasts lombardi,chicken and broccoli lasagna,2.0
470,22,155,0.82933533,chicken breasts lombardi,chicken and broccoli lasagna,2.0
471,22,156,0.82933533,chicken breasts lombardi,chicken and broccoli lasagna,2.0
472,22,157,0.82933533,chicken breasts lombardi,chicken and broccoli lasagna,2.0
473,22,158,0.82933533,chicken breasts lombardi,chicken and broccoli lasagna,2.0
474,22,160,0.87667227,chicken breasts lombardi,chicken breasts saltimbocca,1.0
475,22,161,0.87667227,chicken breasts lombardi,chicken breasts saltimbocca,1.0
476,22,162,0.87667227,chicken breasts lombardi,chicken breasts saltimbocca,1.0
477,22,163,0.87667227,chicken breasts lombardi,chicken breasts saltimbocca,1.0
478,22,344,0.8186172,chicken breasts lombardi,chicken supreme with mushrooms,5.0
479,22,725,0.8274219,chicken breasts lombardi,meatballs in cheese pastry,3.0
480,23,120,0.8235038,chicken breasts lombardi,brown rice and vegetable pilaf,4.0
481,23,121,0.8235038,chicken breasts lombardi,brown rice and vegetable pilaf,4.0
482,23,122,0.8235038,chicken breasts lombardi,brown rice and vegetable pilaf,4.0
483,23,123,0.8235038,chicken breasts lombardi,brown rice and vegetable pilaf,4.0
484,23,124,0.8235038,chicken breasts lombardi,brown rice and vegetable pilaf,4.0
485,23,125,0.8235038,chicken breasts lombardi,brown rice and vegetable pilaf,4.0
486,23,152,0.82933533,chicken breasts lombardi,chicken and broccoli lasagna,2.0
487,23,153,0.82933533,chicken breasts lombardi,chicken and broccoli lasagna,2.0
488,23,154,0.82933533,chicken breasts lombardi,chicken and broccoli lasagna,2.0
489,23,155,0.82933533,chicken breasts lombardi,chicken and broccoli lasagna,2.0
490,23,156,0.82933533,chicken breasts lombardi,chicken and broccoli lasagna,2.0
491,23,157,0.82933533,chicken breasts lombardi,chicken and broccoli lasagna,2.0
492,23,158,0.82933533,chicken breasts lombardi,chicken and broccoli lasagna,2.0
493,23,160,0.87667227,chicken breasts lombardi,chicken breasts saltimbocca,1.0
494,23,161,0.87667227,chicken breasts lombardi,chicken breasts saltimbocca,1.0
495,23,162,0.87667227,chicken breasts lombardi,chicken breasts saltimbocca,1.0
496,23,163,0.87667227,chicken breasts lombardi,chicken breasts saltimbocca,1.0
497,23,344,0.8186172,chicken breasts lombardi,chicken supreme with mushrooms,5.0
498,23,725,0.8274219,chicken breasts lombardi,meatballs in cheese pastry,3.0
499,24,120,0.8235038,chicken breasts lombardi,brown rice and vegetable pilaf,4.0
500,24,121,0.8235038,chicken breasts lombardi,brown rice and vegetable pilaf,4.0
501,24,122,0.8235038,chicken breasts lombardi,brown rice and vegetable pilaf,4.0
502,24,123,0.8235038,chicken breasts lombardi,brown rice and vegetable pilaf,4.0
503,24,124,0.8235038,chicken breasts lombardi,brown rice and vegetable pilaf,4.0
504,24,125,0.8235038,chicken breasts lombardi,brown rice and vegetable pilaf,4.0
505,24,152,0.82933533,chicken breasts lombardi,chicken and broccoli lasagna,2.0
506,24,153,0.82933533,chicken breasts lombardi,chicken and broccoli lasagna,2.0
507,24,154,0.82933533,chicken breasts lombardi,chicken and broccoli lasagna,2.0
508,24,155,0.82933533,chicken breasts lombardi,chicken and broccoli lasagna,2.0
509,24,156,0.82933533,chicken breasts lombardi,chicken and broccoli lasagna,2.0
510,24,157,0.82933533,chicken breasts lombardi,chicken and broccoli lasagna,2.0
511,24,158,0.82933533,chicken breasts lombardi,chicken and broccoli lasagna,2.0
512,24,160,0.87667227,chicken breasts lombardi,chicken breasts saltimbocca,1.0
513,24,161,0.87667227,chicken breasts lombardi,chicken breasts saltimbocca,1.0
514,24,162,0.87667227,chicken breasts lombardi,chicken breasts saltimbocca,1.0
515,24,163,0.87667227,chicken breasts lombardi,chicken breasts saltimbocca,1.0
516,24,344,0.8186174,chicken breasts lombardi,chicken supreme with mushrooms,5.0
517,24,725,0.8274219,chicken breasts lombardi,meatballs in cheese pastry,3.0
518,25,120,0.8235038,chicken breasts lombardi,brown rice and vegetable pilaf,4.0
519,25,121,0.8235038,chicken breasts lombardi,brown rice and vegetable pilaf,4.0
520,25,122,0.8235038,chicken breasts lombardi,brown rice and vegetable pilaf,4.0
521,25,123,0.8235038,chicken breasts lombardi,brown rice and vegetable pilaf,4.0
522,25,124,0.8235038,chicken breasts lombardi,brown rice and vegetable pilaf,4.0
523,25,125,0.8235038,chicken breasts lombardi,brown rice and vegetable pilaf,4.0
524,25,152,0.82933533,chicken breasts lombardi,chicken and broccoli lasagna,2.0
525,25,153,0.82933533,chicken breasts lombardi,chicken and broccoli lasagna,2.0
526,25,154,0.82933533,chicken breasts lombardi,chicken and broccoli lasagna,2.0
527,25,155,0.82933533,chicken breasts lombardi,chicken and broccoli lasagna,2.0
528,25,156,0.82933533,chicken breasts lombardi,chicken and broccoli lasagna,2.0
529,25,157,0.82933533,chicken breasts lombardi,chicken and broccoli lasagna,2.0
530,25,158,0.82933533,chicken breasts lombardi,chicken and broccoli lasagna,2.0
531,25,160,0.87667227,chicken breasts lombardi,chicken breasts saltimbocca,1.0
532,25,161,0.87667227,chicken breasts lombardi,chicken breasts saltimbocca,1.0
533,25,162,0.87667227,chicken breasts lombardi,chicken breasts saltimbocca,1.0
534,25,163,0.87667227,chicken breasts lombardi,chicken breasts saltimbocca,1.0
535,25,344,0.8186174,chicken breasts lombardi,chicken supreme with mushrooms,5.0
536,25,725,0.8274219,chicken breasts lombardi,meatballs in cheese pastry,3.0
537,26,120,0.8235038,chicken breasts lombardi,brown rice and vegetable pilaf,4.0
538,26,121,0.8235038,chicken breasts lombardi,brown rice and vegetable pilaf,4.0
539,26,122,0.8235038,chicken breasts lombardi,brown rice and vegetable pilaf,4.0
540,26,123,0.8235038,chicken breasts lombardi,brown rice and vegetable pilaf,4.0
541,26,124,0.8235038,chicken breasts lombardi,brown rice and vegetable pilaf,4.0
542,26,125,0.8235038,chicken breasts lombardi,brown rice and vegetable pilaf,4.0
543,26,152,0.82933533,chicken breasts lombardi,chicken and broccoli lasagna,2.0
544,26,153,0.82933533,chicken breasts lombardi,chicken and broccoli lasagna,2.0
545,26,154,0.82933533,chicken breasts lombardi,chicken and broccoli lasagna,2.0
546,26,155,0.82933533,chicken breasts lombardi,chicken and broccoli lasagna,2.0
547,26,156,0.82933533,chicken breasts lombardi,chicken and broccoli lasagna,2.0
548,26,157,0.82933533,chicken breasts lombardi,chicken and broccoli lasagna,2.0
549,26,158,0.82933533,chicken breasts lombardi,chicken and broccoli lasagna,2.0
550,26,160,0.87667227,chicken breasts lombardi,chicken breasts saltimbocca,1.0
551,26,161,0.87667227,chicken breasts lombardi,chicken breasts saltimbocca,1.0
552,26,162,0.87667227,chicken breasts lombardi,chicken breasts saltimbocca,1.0
553,26,163,0.87667227,chicken breasts lombardi,chicken breasts saltimbocca,1.0
554,26,344,0.8186174,chicken breasts lombardi,chicken supreme with mushrooms,5.0
555,26,725,0.8274219,chicken breasts lombardi,meatballs in cheese pastry,3.0
556,27,120,0.8235038,chicken breasts lombardi,brown rice and vegetable pilaf,4.0
557,27,121,0.8235038,chicken breasts lombardi,brown rice and vegetable pilaf,4.0
558,27,122,0.8235038,chicken breasts lombardi,brown rice and vegetable pilaf,4.0
559,27,123,0.8235038,chicken breasts lombardi,brown rice and vegetable pilaf,4.0
560,27,124,0.8235038,chicken breasts lombardi,brown rice and vegetable pilaf,4.0
561,27,125,0.8235038,chicken breasts lombardi,brown rice and vegetable pilaf,4.0
562,27,152,0.82933533,chicken breasts lombardi,chicken and broccoli lasagna,2.0
563,27,153,0.82933533,chicken breasts lombardi,chicken and broccoli lasagna,2.0
564,27,154,0.82933533,chicken breasts lombardi,chicken and broccoli lasagna,2.0
565,27,155,0.82933533,chicken breasts lombardi,chicken and broccoli lasagna,2.0
566,27,156,0.82933533,chicken breasts lombardi,chicken and broccoli lasagna,2.0
567,27,157,0.82933533,chicken breasts lombardi,chicken and broccoli lasagna,2.0
568,27,158,0.82933533,chicken breasts lombardi,chicken and broccoli lasagna,2.0
569,27,160,0.87667227,chicken breasts lombardi,chicken breasts saltimbocca,1.0
570,27,161,0.87667227,chicken breasts lombardi,chicken breasts saltimbocca,1.0
571,27,162,0.87667227,chicken breasts lombardi,chicken breasts saltimbocca,1.0
572,27,163,0.87667227,chicken breasts lombardi,chicken breasts saltimbocca,1.0
573,27,344,0.8186174,chicken breasts lombardi,chicken supreme with mushrooms,5.0
574,27,725,0.8274219,chicken breasts lombardi,meatballs in cheese pastry,3.0
575,28,120,0.8235038,chicken breasts lombardi,brown rice and vegetable pilaf,4.0
576,28,121,0.8235038,chicken breasts lombardi,brown rice and vegetable pilaf,4.0
577,28,122,0.8235038,chicken breasts lombardi,brown rice and vegetable pilaf,4.0
578,28,123,0.8235038,chicken breasts lombardi,brown rice and vegetable pilaf,4.0
579,28,124,0.8235038,chicken breasts lombardi,brown rice and vegetable pilaf,4.0
580,28,125,0.8235038,chicken breasts lombardi,brown rice and vegetable pilaf,4.0
581,28,152,0.82933533,chicken breasts lombardi,chicken and broccoli lasagna,2.0
582,28,153,0.82933533,chicken breasts lombardi,chicken and broccoli lasagna,2.0
583,28,154,0.82933533,chicken breasts lombardi,chicken and broccoli lasagna,2.0
584,28,155,0.82933533,chicken breasts lombardi,chicken and broccoli lasagna,2.0
585,28,156,0.82933533,chicken breasts lombardi,chicken and broccoli lasagna,2.0
586,28,157,0.82933533,chicken breasts lombardi,chicken and broccoli lasagna,2.0
587,28,158,0.82933533,chicken breasts lombardi,chicken and broccoli lasagna,2.0
588,28,160,0.87667227,chicken breasts lombardi,chicken breasts saltimbocca,1.0
589,28,161,0.87667227,chicken breasts lombardi,chicken breasts saltimbocca,1.0
590,28,162,0.87667227,chicken breasts lombardi,chicken breasts saltimbocca,1.0
